GeneID	GeneSymbol	Chromosome	Start	End	Class	Strand	Length	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
1231	ENSG00000090432.7	MUL1	chr1	20499448	20508151	protein_coding	-	8703	127.175469344366	0.0379945739997976	0.160703078638909	0.23642716942075	0.813101215551728	NA
6149	ENSG00000158828.8	PINK1	chr1	20633458	20651511	protein_coding	+	18053	37.6690461614817	0.322826668382327	0.246887123481571	1.3075881148837	0.191013050252381	NA
2970	ENSG00000117242.7	PINK1-AS	chr1	20642657	20652193	lncRNA	-	9536	35.5834957324844	0.0235959555146909	0.260675248458514	0.0905185883747077	0.927875123201806	NA
10433	ENSG00000244038.11	DDOST	chr1	20651767	20661544	protein_coding	-	9777	443.968922213881	0.059725140318433	0.0927367099517379	0.644029105081636	0.519556560771944	0.86464095369251
3687	ENSG00000127483.19	HP1BP3	chr1	20740266	20787323	protein_coding	-	47057	3627.60611050254	0.11676742684159	0.0624057481856635	1.87110050334137	0.0613311518497705	0.390196708670748
846	ENSG00000075151.24	EIF4G3	chr1	20806292	21177285	protein_coding	-	370993	7644.73403477382	0.00981725922046577	0.0820018092586486	0.119720031901983	0.904704931328566	0.982456383884292
2973	ENSG00000117298.16	ECE1	chr1	21217247	21345572	protein_coding	-	128325	585.111545266026	0.0606127087796259	0.109999631538962	0.55102647101283	0.581615528547637	0.897472765849909
5063	ENSG00000142794.19	NBPF3	chr1	21440128	21485005	protein_coding	+	44877	98.8244929235002	-0.136443078746895	0.184639396518518	-0.738970562727172	0.459924872673798	NA
896	ENSG00000076864.21	RAP1GAP	chr1	21596221	21669357	protein_coding	-	73136	181.443298356072	0.28469430507	0.182285079904663	1.56180804934172	0.118333214984145	0.521309649818371
1243	ENSG00000090686.16	USP48	chr1	21678298	21783606	protein_coding	-	105308	4517.57045901861	0.0476688341801362	0.0506118917792652	0.941850472375848	0.346269200176782	0.766239147189893
5064	ENSG00000142798.20	HSPG2	chr1	21822244	21937310	protein_coding	-	115066	954.503419251625	-0.195422380725959	0.13066208799454	-1.49563185255485	0.134749617872324	0.549781457138845
746	ENSG00000070831.18	CDC42	chr1	22052627	22101360	protein_coding	+	48733	439.7726360428	0.15266473020576	0.124508037397938	1.22614357591897	0.220144650048555	0.668781101460007
8578	ENSG00000184677.18	ZBTB40	chr1	22428838	22531157	protein_coding	+	102319	2070.15704898917	0.103567045769717	0.0846858202121669	1.22295616326613	0.221346253860399	0.670218493148118
9954	ENSG00000227868.7	TEX46	chr1	23010834	23019100	protein_coding	-	8266	9.08376605979408	-0.486707158258161	0.500155959025399	-0.973110785696838	0.330498244057502	NA
31	ENSG00000004487.18	KDM1A	chr1	23019443	23083689	protein_coding	+	64246	3534.91105867397	-0.120295294357199	0.109923964537588	-1.09435003425541	0.273801489013902	0.713422188274529
7372	ENSG00000169641.15	LUZP1	chr1	23084030	23177808	protein_coding	-	93778	1254.73082961224	0.057989735740889	0.0915353557166158	0.633522809704475	0.526392290309982	0.865634840954293
10993	ENSG00000261326.4	LINC01355	chr1	23281307	23287488	lncRNA	-	6181	189.34019849417	0.14324443947864	0.175363779636346	0.816841652111334	0.414018925641158	0.806823837211658
3593	ENSG00000125944.21	HNRNPR	chr1	23303771	23344336	protein_coding	-	40565	4126.12432483858	-0.0115260511891378	0.0545822092625853	-0.211168645330716	0.832755676460209	0.96328511297014
3594	ENSG00000125945.15	ZNF436	chr1	23359448	23369836	protein_coding	-	10388	75.6937726484958	0.00300737993276174	0.196561066347957	0.0152999777048319	0.987792860270713	NA
10550	ENSG00000249087.9	ZNF436-AS1	chr1	23368939	23371839	lncRNA	+	2900	36.2061086251553	0.184622904682256	0.266567628342089	0.692593117290773	0.488564930851163	NA
1159	ENSG00000088280.20	ASAP3	chr1	23428563	23484568	protein_coding	-	56005	209.088692225082	0.151361917929487	0.162544023701927	0.931205678819997	0.351747180908588	0.771455677027078
117	ENSG00000007968.7	E2F2	chr1	23506438	23531233	protein_coding	-	24795	501.750803371085	0.213775771579447	0.0920778544225207	2.32168497973993	0.0202499043106391	0.230330814865631
5056	ENSG00000142676.14	RPL11	chr1	23691742	23696835	protein_coding	+	5093	1756.42034220598	-0.026111459372885	0.0640348689782149	-0.407769388608702	0.683442989360851	0.928964863352638
10292	ENSG00000236810.8	ELOA-AS1	chr1	23706901	23778325	lncRNA	-	71424	446.596892816671	0.0425366518185646	0.105591207793458	0.402842743325454	0.687063914603633	0.930114674300774
165	ENSG00000011007.13	ELOA	chr1	23743448	23762059	protein_coding	+	18611	618.271973630902	-0.10417499312974	0.0962610667483481	-1.08221315895118	0.279157822694063	0.715966354589058
504	ENSG00000057757.10	PITHD1	chr1	23778418	23788232	protein_coding	+	9814	490.216469955508	-0.128497824537047	0.0823382081948918	-1.56060992040168	0.118615816656621	0.521609118964669
166	ENSG00000011009.11	LYPLA2	chr1	23791145	23795539	protein_coding	+	4394	54.1752459621369	0.122176714356681	0.214344544583971	0.570001511322894	0.568676673040413	NA
2975	ENSG00000117308.15	GALE	chr1	23795599	23800781	protein_coding	-	5182	78.2491075067812	0.0780831219788212	0.199693244204023	0.391015341004952	0.695785896332579	NA
2974	ENSG00000117305.15	HMGCL	chr1	23801885	23838620	protein_coding	-	36735	157.330469628898	0.269728212885541	0.130949121652396	2.05979398320467	0.0394182400289083	0.317768761779454
8203	ENSG00000179163.12	FUCA1	chr1	23845077	23868290	protein_coding	-	23213	90.2944414538694	0.0307446598139145	0.216497435264661	0.142009348869793	0.887072621199476	NA
8947	ENSG00000189266.13	PNRC2	chr1	23956839	23963462	protein_coding	+	6623	292.280326260623	0.125753017626535	0.104029300815539	1.20882305889488	0.226730830714353	0.672822576569583
8887	ENSG00000188529.15	SRSF10	chr1	23964347	23980927	protein_coding	-	16580	2072.58471074284	0.0564548757222695	0.0583171610543783	0.968066255310811	0.33301128138517	0.754752934068049
8	ENSG00000001460.18	STPG1	chr1	24356999	24416934	protein_coding	-	59935	291.325734164094	0.0414862928505008	0.127677859632195	0.324929419791429	0.745234490207388	0.947545251759999
9	ENSG00000001461.17	NIPAL3	chr1	24415802	24472976	protein_coding	+	57174	452.931268870186	0.0265991194060377	0.0923537381206578	0.288013457249415	0.773336437546774	0.952703884812511
3004	ENSG00000117602.13	RCAN3	chr1	24502351	24541040	protein_coding	+	38689	31.5161799378441	0.335185670275393	0.28668237025207	1.16918829009498	0.242327778018354	NA
4149	ENSG00000133226.19	SRRM1	chr1	24631716	24673281	protein_coding	+	41565	2613.47009357369	-0.0280620283269553	0.0779868179012948	-0.359830405729241	0.718973963628002	0.93919408379345
7353	ENSG00000169504.15	CLIC4	chr1	24745382	24844321	protein_coding	+	98939	2253.21713846208	0.120794156486285	0.0796592181602343	1.51638641799507	0.12942167137339	0.541062732788639
3005	ENSG00000117614.10	SYF2	chr1	25222276	25232502	protein_coding	-	10226	177.720901397309	0.096336889514724	0.14644011592294	0.657858599111044	0.510628995910763	0.861670478293807
11493	ENSG00000284602.1	ENSG00000284602	chr1	25232586	25234775	lncRNA	+	2189	46.7231085408839	0.183247379745318	0.282520748588478	0.648615652694016	0.516586835596065	NA
3006	ENSG00000117616.18	RSRP1	chr1	25242249	25338213	protein_coding	-	95964	486.669298167928	-0.0124763852464838	0.125614423867941	-0.0993228712301405	0.92088191958601	0.985346356868447
8791	ENSG00000187010.21	RHD	chr1	25272393	25330445	protein_coding	+	58052	148.109306329985	0.480109480256331	0.326707917645983	1.46953732776251	0.141687104956524	0.556895246489497
8503	ENSG00000183726.11	TMEM50A	chr1	25338317	25362361	protein_coding	+	24044	475.488560950475	0.10175979221624	0.0805184702007117	1.26380682547221	0.20629937075559	0.648052008694101
8898	ENSG00000188672.19	RHCE	chr1	25362249	25430192	protein_coding	-	67943	191.276358304801	0.286976051033855	0.176730877506824	1.6238025583434	0.104417953888719	0.495313700792596
9462	ENSG00000204178.11	MACO1	chr1	25430858	25500209	protein_coding	+	69351	2274.14150265871	0.201892218808641	0.117023549418204	1.72522727102682	0.0844865228611276	0.452601938413285
6097	ENSG00000157978.12	LDLRAP1	chr1	25543606	25568886	protein_coding	+	25280	354.746707085816	0.000329278724103736	0.108881658805263	0.0030241890848913	0.997587049898245	0.999684543352067
6402	ENSG00000162430.18	SELENON	chr1	25800193	25818221	protein_coding	+	18028	60.5563249244589	0.161022105848582	0.211650590870706	0.760792139469847	0.4467812301668	NA
9965	ENSG00000228172.5	ENSG00000228172	chr1	25816749	25820797	lncRNA	-	4048	10.7117482225271	-0.286953909258511	0.472618134221408	-0.607158059500277	0.543746022608596	NA
3009	ENSG00000117640.18	MTFR1L	chr1	25818640	25832942	protein_coding	+	14302	111.124304630652	0.129075212609287	0.14210981967969	0.908277928296701	0.363731400734992	NA
3682	ENSG00000127423.11	AUNIP	chr1	25831913	25859458	protein_coding	-	27545	1074.85653255205	-0.127653290892532	0.0709987165447325	-1.79796617608016	0.0721823679933145	0.420017274572431
10285	ENSG00000236528.3	ENSG00000236528	chr1	25859580	25863420	lncRNA	+	3840	16.5143657779662	0.739166854210273	0.449593178768774	1.64407933464317	0.100159815999173	NA
8422	ENSG00000182749.6	PAQR7	chr1	25861484	25875708	protein_coding	-	14224	90.8223027152225	-0.117620387248506	0.188532643615396	-0.62387279461508	0.532711128222786	NA
3008	ENSG00000117632.23	STMN1	chr1	25884181	25906991	protein_coding	-	22810	1177.87837917117	0.102788829362353	0.0989842822665494	1.03843587091492	0.299067176736058	0.730845201045206
6099	ENSG00000158006.14	PAFAH2	chr1	25959767	25998117	protein_coding	-	38350	303.976798624682	0.23360348178437	0.0930316813185991	2.51100999652328	0.0120386287840289	0.171815311894083
7891	ENSG00000175087.10	PDIK1L	chr1	26111165	26125555	protein_coding	+	14390	293.453720855965	-0.138132071611546	0.0964578398633565	-1.43204608155465	0.152130633724971	0.57203942779204
5057	ENSG00000142684.9	ZNF593	chr1	26169908	26170873	protein_coding	+	965	37.5198088835452	-0.222996765304088	0.261289917330724	-0.85344573408025	0.393412168756239	NA
5055	ENSG00000142675.18	CNKSR1	chr1	26177484	26189884	protein_coding	+	12400	25.3450056093181	-0.253300060685922	0.317885919012161	-0.796826929211143	0.425551553038567	NA
3904	ENSG00000130695.16	CEP85	chr1	26234200	26278808	protein_coding	+	44608	2114.80543988516	-0.112282222312522	0.0751486154460574	-1.49413560910007	0.135140178401136	0.55075854707808
5054	ENSG00000142669.15	SH3BGRL3	chr1	26280086	26281522	protein_coding	+	1436	105.415801213639	-0.0185743559541161	0.273514849228696	-0.0679098630531221	0.945857387299648	NA
6103	ENSG00000158062.21	UBXN11	chr1	26281328	26318363	protein_coding	-	37035	173.413700519871	-0.0389086832843832	0.130706589699745	-0.297679584279286	0.765947726796526	0.951537258014418
3012	ENSG00000117682.18	DHDDS	chr1	26432282	26471306	protein_coding	+	39024	599.006740782714	-0.0703597707229811	0.081308250729687	-0.865346014599372	0.386848902111608	0.792445591028646
9875	ENSG00000225891.2	DHDDS-AS1	chr1	26462756	26468014	lncRNA	-	5258	26.2832185517769	0.0692137490575222	0.305192322629237	0.226787320405849	0.820589123690523	NA
9369	ENSG00000198830.12	HMGN2	chr1	26472440	26476642	protein_coding	+	4202	428.668826684073	0.0556509378909137	0.113217080521478	0.491541891334643	0.623043230876999	0.911255405481284
3011	ENSG00000117676.14	RPS6KA1	chr1	26529761	26575030	protein_coding	+	45269	232.323751481178	-0.0455969151081367	0.134450478367958	-0.339135387702743	0.734507740881058	0.944747747936541
10941	ENSG00000260063.1	ENSG00000260063	chr1	26692132	26694131	lncRNA	-	1999	10.5965219147558	0.0412862463432039	0.44443108680786	0.0928968462574112	0.925985511236644	NA
3015	ENSG00000117713.21	ARID1A	chr1	26693236	26782104	protein_coding	+	88868	5761.17805655538	0.0460538951776998	0.0404647526486385	1.13812372900417	0.255068820982719	0.698612612240798
534	ENSG00000060642.12	PIGV	chr1	26787054	26800659	protein_coding	+	13605	131.032379767422	0.0891527744992574	0.157014295179666	0.567800367458538	0.570170530292952	NA
9460	ENSG00000204160.12	ZDHHC18	chr1	26826688	26857604	protein_coding	+	30916	340.969593663253	-0.0147901241291878	0.10967876543554	-0.134849476746528	0.892730886278386	0.979518569128023
5061	ENSG00000142751.15	GPN2	chr1	26876132	26890283	protein_coding	-	14151	300.99621572135	0.0359010298660664	0.103298170312657	0.347547587313532	0.728179974289728	0.94267759100611
9350	ENSG00000198746.13	GPATCH3	chr1	26890488	26900467	protein_coding	-	9979	151.931274091891	0.155703247777148	0.127065565748908	1.22537720474822	0.220433131560897	0.669099901003539
1226	ENSG00000090273.14	NUDC	chr1	26900238	26946871	protein_coding	+	46633	1074.93577361263	-0.0965405117725819	0.0598495294990838	-1.61305381313081	0.106732817035121	0.500061442314155
7955	ENSG00000175707.10	KDF1	chr1	26949562	26960468	protein_coding	-	10906	18.1250684358718	-0.0295678810177121	0.384938670834064	-0.076811926828879	0.938773162534959	NA
1220	ENSG00000090020.11	SLC9A1	chr1	27098809	27166981	protein_coding	-	68172	554.297213443308	0.21368212461993	0.0889062978706715	2.40345318315655	0.016241046461363	0.20311058276123
9706	ENSG00000214973.3	CHCHD3P3	chr1	27200834	27201473	processed_pseudogene	-	639	23.8924036088125	0.0227698446430412	0.60837539033181	0.0374272940768075	0.970144310386149	NA
5062	ENSG00000142784.16	WDTC1	chr1	27234632	27308636	protein_coding	+	74004	486.554211621493	0.0259515065856044	0.118588166209197	0.218837236590912	0.826776839219477	0.96294407903342
8758	ENSG00000186501.15	TMEM222	chr1	27322145	27336400	protein_coding	+	14255	290.977491578953	-0.00203005984299874	0.114112362120419	-0.0177900080699099	0.985806375905146	0.998553202731226
6111	ENSG00000158195.11	WASF2	chr1	27404230	27490167	protein_coding	-	85937	3257.1823954669	0.105035819492642	0.0487181040839149	2.1559915244592	0.031084326973096	0.283294784951054
10316	ENSG00000237429.1	ENSG00000237429	chr1	27525805	27530561	lncRNA	+	4756	19.8669906401627	0.0934082911198877	0.36396233118186	0.256642743265689	0.797454575481525	NA
3641	ENSG00000126705.15	AHDC1	chr1	27534035	27604431	protein_coding	-	70396	1126.42676196265	0.00808157862882041	0.0927859699737652	0.0870991447425234	0.930592705200334	0.988127621385277
144	ENSG00000009780.16	FAM76A	chr1	27725961	27763116	protein_coding	+	37155	198.723055905917	-0.0173082805350085	0.145242664442634	-0.119168018580688	0.905142243537105	0.982491007537447
3019	ENSG00000117758.14	STX12	chr1	27773219	27824443	protein_coding	+	51224	667.276285818726	0.115827262574515	0.096681586452045	1.19802815432664	0.230906056561329	0.675467950184927
3018	ENSG00000117751.18	PPP1R8	chr1	27830782	27851676	protein_coding	+	20894	851.814824706506	0.00210536763926086	0.10628381930664	0.0198089196737148	0.984195802409788	0.9985042407763
3926	ENSG00000130775.16	THEMIS2	chr1	27872543	27886685	protein_coding	+	14142	84.7927421523199	-0.0741514353375646	0.330631888888726	-0.224271880086316	0.822545755366888	NA
3017	ENSG00000117748.10	RPA2	chr1	27891524	27914746	protein_coding	-	23222	880.108750954616	0.0436442770974688	0.0809830806694949	0.538930807974423	0.589934598507166	0.902384228534904
6109	ENSG00000158161.16	EYA3	chr1	27970344	28088637	protein_coding	-	118293	4471.06474961156	0.00337069841700597	0.0648645144021657	0.0519652146951621	0.958556410599232	0.993954506004203
7346	ENSG00000169403.12	PTAFR	chr1	28147166	28193936	protein_coding	-	46770	60.6810723866676	0.0447788774841458	0.204048776946208	0.219451829872768	0.826298099441939	NA
3640	ENSG00000126698.11	DNAJC8	chr1	28199456	28233029	protein_coding	-	33573	1080.58536051013	0.00679797116031072	0.0805505652549212	0.0843938355838589	0.932743308294438	0.988127621385277
3924	ENSG00000130770.18	ATP5IF1	chr1	28236109	28246906	protein_coding	+	10797	295.903506868507	-0.00840262428717607	0.123281300328592	-0.0681581412978272	0.945659747851103	0.992056857062046
11204	ENSG00000270605.1	ENSG00000270605	chr1	28239509	28241453	lncRNA	-	1944	13.6329048936302	0.355060930756205	0.455437010919376	0.779604911861367	0.435623463854675	NA
3923	ENSG00000130766.5	SESN2	chr1	28259518	28282491	protein_coding	+	22973	359.271644178232	0.00637016228381129	0.171391222198765	0.0371673776643224	0.970351549483798	0.997494448099052
3925	ENSG00000130772.14	MED18	chr1	28329002	28335965	protein_coding	+	6963	91.2403864894038	0.0753124214003255	0.194003322041016	0.388201710197535	0.697866767668601	NA
9458	ENSG00000204138.13	PHACTR4	chr1	28369582	28500364	protein_coding	+	130782	3463.59765807094	0.0866286681512426	0.0711422934858945	1.21768168984345	0.223344957764298	0.670586759441574
8263	ENSG00000180198.17	RCC1	chr1	28505943	28539300	protein_coding	+	33357	1527.28517362264	-0.0184673842166945	0.0837883564811097	-0.220405137327858	0.825555644776521	0.962675969143627
8259	ENSG00000180098.9	TRNAU1AP	chr1	28553085	28578545	protein_coding	+	25460	264.640607255244	0.188863876307702	0.137963290592047	1.36894296661976	0.17101710350969	0.59657376668766
9229	ENSG00000197989.15	SNHG12	chr1	28578538	28583132	lncRNA	-	4594	288.549317325267	-0.120546872048965	0.131237026997139	-0.918543149042783	0.358334579776609	0.77356274140471
3212	ENSG00000120656.14	TAF12	chr1	28587829	28648291	protein_coding	-	60462	684.233449105374	0.0281704997924188	0.0819068596512002	0.34393333980063	0.730896418124291	0.944064312486545
10021	ENSG00000229388.1	TAF12-DT	chr1	28643228	28648581	lncRNA	+	5353	12.7964717432868	0.348506004451802	0.406458647067347	0.857420569020536	0.39121249566336	NA
6401	ENSG00000162419.13	GMEB1	chr1	28668778	28719353	protein_coding	+	50575	530.684260785861	0.0437237396667452	0.0728477198378841	0.600207388289549	0.548368030339097	0.879681256150133
9305	ENSG00000198492.16	YTHDF2	chr1	28736621	28769775	protein_coding	+	33154	2472.41246058328	-0.0389160751964896	0.063815339810968	-0.609823207269063	0.541978926576229	0.875015135887352
6159	ENSG00000159023.23	EPB41	chr1	28887091	29120046	protein_coding	+	232955	12675.7699446584	0.0701689405965035	0.0756646587340119	0.927367436403462	0.353735791835503	0.771455677027078
9866	ENSG00000225750.1	ENSG00000225750	chr1	29144494	29146994	lncRNA	-	2500	25.7915790092829	0.566509142308649	0.32702814216313	1.73229477610541	0.0832210916063097	NA
